lon;lat;ele;time
37.277176;-3.066687;3843.5;2020-01-28-05-13-51
37.27721;-3.066698;3843.9;2020-01-28-05-14-11
37.277236;-3.066684;3844.2;2020-01-28-05-14-18
37.277267;-3.066681;3844.5;2020-01-28-05-14-23
37.277293;-3.066691;3844.8;2020-01-28-05-14-27
37.277327;-3.066694;3845.1;2020-01-28-05-14-32
37.277352;-3.066704;3846.2;2020-01-28-05-14-36
37.277381;-3.066691;3846.7;2020-01-28-05-14-43
37.277411;-3.066684;3847.2;2020-01-28-05-14-48
37.277438;-3.066691;3847.7;2020-01-28-05-14-53
37.277466;-3.066708;3848.2;2020-01-28-05-14-58
37.277499;-3.066714;3848.9;2020-01-28-05-15-05
37.277529;-3.066709;3849.4;2020-01-28-05-15-11
37.277558;-3.066704;3849.8;2020-01-28-05-15-16
37.277588;-3.066709;3850.4;2020-01-28-05-15-24
37.277616;-3.066714;3850.9;2020-01-28-05-15-31
37.277645;-3.066712;3851.4;2020-01-28-05-15-36
37.277678;-3.066709;3852;2020-01-28-05-15-42
37.277709;-3.066709;3852.7;2020-01-28-05-15-50
37.277743;-3.066709;3853.3;2020-01-28-05-15-56
37.277777;-3.066705;3853.9;2020-01-28-05-16-03
37.277803;-3.066718;3854.5;2020-01-28-05-16-09
37.27783;-3.066732;3855.1;2020-01-28-05-16-16
37.277859;-3.066733;3855.7;2020-01-28-05-16-22
37.277887;-3.066748;3856.4;2020-01-28-05-16-31
37.277923;-3.066759;3857.1;2020-01-28-05-16-39
37.277957;-3.066753;3857.8;2020-01-28-05-16-46
37.277984;-3.066746;3858.4;2020-01-28-05-16-53
37.278016;-3.066749;3859.1;2020-01-28-05-16-59
37.278047;-3.066752;3859.8;2020-01-28-05-17-06
37.278076;-3.066764;3860.4;2020-01-28-05-17-13
37.278104;-3.066774;3861;2020-01-28-05-17-18
37.27813;-3.066787;3861.5;2020-01-28-05-17-24
37.278157;-3.066803;3862.1;2020-01-28-05-17-29
37.278183;-3.066811;3862.5;2020-01-28-05-17-35
37.278209;-3.066828;3863.1;2020-01-28-05-17-40
37.278233;-3.066843;3863.7;2020-01-28-05-17-46
37.27826;-3.066859;3864.3;2020-01-28-05-17-52
37.27829;-3.066873;3864.9;2020-01-28-05-17-59
37.278318;-3.066878;3865.5;2020-01-28-05-18-04
37.278346;-3.06688;3866.1;2020-01-28-05-18-13
37.278369;-3.066896;3867.7;2020-01-28-05-18-19
37.27839;-3.066916;3868.2;2020-01-28-05-18-23
37.278415;-3.066929;3868.8;2020-01-28-05-18-29
37.278434;-3.066951;3869.2;2020-01-28-05-18-33
37.27846;-3.066969;3869.6;2020-01-28-05-18-39
37.278482;-3.066987;3870;2020-01-28-05-18-44
37.278509;-3.066998;3870.4;2020-01-28-05-18-50
37.278537;-3.066987;3870.9;2020-01-28-05-18-56
37.278566;-3.066995;3871.3;2020-01-28-05-19-03
37.278595;-3.067007;3871.7;2020-01-28-05-19-10
37.278625;-3.067008;3872.1;2020-01-28-05-19-15
37.278655;-3.066998;3872.6;2020-01-28-05-19-21
37.278683;-3.066998;3872.9;2020-01-28-05-19-26
37.278711;-3.066998;3873.2;2020-01-28-05-19-30
37.278743;-3.067008;3873.6;2020-01-28-05-19-35
37.278767;-3.067022;3873.8;2020-01-28-05-19-39
37.278784;-3.067043;3874;2020-01-28-05-19-43
37.278811;-3.067058;3874.3;2020-01-28-05-19-47
37.278843;-3.067065;3874.6;2020-01-28-05-19-52
37.278876;-3.06707;3874.9;2020-01-28-05-19-56
37.278911;-3.067081;3875.2;2020-01-28-05-20-02
37.278929;-3.067103;3875.5;2020-01-28-05-20-06
37.278946;-3.06713;3875.9;2020-01-28-05-20-10
37.278945;-3.06716;3876;2020-01-28-05-20-14
37.278947;-3.067189;3876.1;2020-01-28-05-20-19
37.278971;-3.067205;3876.3;2020-01-28-05-20-23
37.278998;-3.067198;3876.4;2020-01-28-05-20-29
37.279026;-3.067181;3876.6;2020-01-28-05-20-36
37.279049;-3.067205;3876.8;2020-01-28-05-20-45
37.279072;-3.06723;3877;2020-01-28-05-20-53
37.279089;-3.067254;3877.3;2020-01-28-05-20-58
37.27909;-3.067283;3877.6;2020-01-28-05-21-04
37.279097;-3.067312;3878;2020-01-28-05-21-10
37.27912;-3.06733;3878.4;2020-01-28-05-21-15
37.279131;-3.067356;3878.7;2020-01-28-05-21-23
37.279156;-3.067377;3879.3;2020-01-28-05-21-31
37.279171;-3.067402;3879.8;2020-01-28-05-21-36
37.279185;-3.067429;3880.3;2020-01-28-05-21-43
37.279211;-3.067441;3880.7;2020-01-28-05-21-50
37.279221;-3.06747;3881.1;2020-01-28-05-21-56
37.279215;-3.0675;3881.6;2020-01-28-05-22-02
37.279242;-3.067492;3882;2020-01-28-05-22-11
37.279268;-3.067502;3882.4;2020-01-28-05-22-17
37.27929;-3.067519;3882.8;2020-01-28-05-22-23
37.27932;-3.067524;3883.3;2020-01-28-05-22-31
37.279347;-3.067531;3883.8;2020-01-28-05-22-38
37.279375;-3.067541;3884.3;2020-01-28-05-22-45
37.279405;-3.067544;3884.9;2020-01-28-05-22-52
37.279434;-3.067539;3885.5;2020-01-28-05-23-01
37.279466;-3.067547;3886.1;2020-01-28-05-23-08
37.279498;-3.067559;3886.7;2020-01-28-05-23-21
37.279519;-3.067577;3887.2;2020-01-28-05-23-26
37.279544;-3.067597;3887.8;2020-01-28-05-23-37
37.279563;-3.067617;3888.4;2020-01-28-05-23-43
37.279589;-3.067636;3889;2020-01-28-05-23-47
37.279607;-3.067662;3889.6;2020-01-28-05-23-54
37.279624;-3.067687;3890.2;2020-01-28-05-24-02
37.279647;-3.067706;3890.7;2020-01-28-05-24-08
37.279667;-3.067727;3891.3;2020-01-28-05-24-15
37.279693;-3.067749;3891.9;2020-01-28-05-24-22
37.27972;-3.067759;3892.5;2020-01-28-05-24-29
37.279747;-3.067767;3893.2;2020-01-28-05-24-35
37.279778;-3.067776;3893.9;2020-01-28-05-24-41
37.279802;-3.067794;3894.4;2020-01-28-05-24-48
37.279825;-3.067815;3895;2020-01-28-05-24-55
37.27985;-3.067831;3895.5;2020-01-28-05-25-02
37.279866;-3.067863;3896.1;2020-01-28-05-25-08
37.279894;-3.067877;3896.7;2020-01-28-05-25-13
37.279914;-3.067902;3897.2;2020-01-28-05-25-20
37.279929;-3.067933;3897.8;2020-01-28-05-25-27
37.279939;-3.067958;3898.3;2020-01-28-05-25-33
37.279957;-3.067986;3898.8;2020-01-28-05-25-39
37.27998;-3.068001;3899.3;2020-01-28-05-25-46
37.28001;-3.068014;3899.7;2020-01-28-05-25-53
37.280031;-3.068041;3900.2;2020-01-28-05-25-58
37.280048;-3.068063;3900.6;2020-01-28-05-26-03
37.28007;-3.06808;3900.9;2020-01-28-05-26-09
37.280096;-3.068092;3901.3;2020-01-28-05-26-15
37.280134;-3.068106;3901.9;2020-01-28-05-26-22
37.280161;-3.068118;3902.3;2020-01-28-05-26-28
37.280196;-3.06813;3902.9;2020-01-28-05-26-36
37.280225;-3.068139;3903.2;2020-01-28-05-26-39
37.280262;-3.068154;3903.6;2020-01-28-05-26-45
37.280278;-3.068179;3903.9;2020-01-28-05-26-49
37.2803;-3.068202;3904.2;2020-01-28-05-26-53
37.280333;-3.068219;3904.5;2020-01-28-05-26-58
37.280363;-3.068231;3904.7;2020-01-28-05-27-02
37.280394;-3.068252;3904.9;2020-01-28-05-27-08
37.280415;-3.068271;3905.1;2020-01-28-05-27-12
37.280433;-3.068292;3905.2;2020-01-28-05-27-16
37.28046;-3.068316;3905.5;2020-01-28-05-27-21
37.28049;-3.068331;3905.7;2020-01-28-05-27-26
37.280523;-3.068343;3905.9;2020-01-28-05-27-30
37.280548;-3.068354;3906;2020-01-28-05-27-33
37.280574;-3.068374;3906.1;2020-01-28-05-27-38
37.280596;-3.068396;3906.2;2020-01-28-05-27-42
37.280618;-3.06842;3906.4;2020-01-28-05-27-46
37.280637;-3.068441;3906.5;2020-01-28-05-27-50
37.280665;-3.06846;3906.7;2020-01-28-05-27-55
37.280693;-3.06847;3906.9;2020-01-28-05-27-59
37.280725;-3.068481;3907.1;2020-01-28-05-28-04
37.280748;-3.068501;3907.3;2020-01-28-05-28-08
37.280784;-3.068512;3907.5;2020-01-28-05-28-13
37.280811;-3.068522;3907.7;2020-01-28-05-28-16
37.280843;-3.068527;3907.9;2020-01-28-05-28-21
37.280876;-3.068535;3908.1;2020-01-28-05-28-26
37.280907;-3.068542;3908.2;2020-01-28-05-28-30
37.280938;-3.068545;3908.3;2020-01-28-05-28-35
37.280972;-3.068551;3908.5;2020-01-28-05-28-40
37.281008;-3.068558;3908.7;2020-01-28-05-28-46
37.281035;-3.068566;3908.9;2020-01-28-05-28-50
37.281061;-3.068585;3909.1;2020-01-28-05-28-55
37.281082;-3.068609;3909.3;2020-01-28-05-28-59
37.281106;-3.068628;3909.4;2020-01-28-05-29-03
37.281131;-3.068646;3909.6;2020-01-28-05-29-07
37.281156;-3.068657;3909.6;2020-01-28-05-29-11
37.281191;-3.068668;3909.7;2020-01-28-05-29-18
37.281217;-3.068674;3909.8;2020-01-28-05-29-21
37.281243;-3.068689;3909.8;2020-01-28-05-29-26
37.281276;-3.068703;3909.9;2020-01-28-05-29-31
37.281304;-3.068718;3910;2020-01-28-05-29-35
37.281331;-3.068736;3910.1;2020-01-28-05-29-39
37.281363;-3.068742;3910.2;2020-01-28-05-29-44
37.281392;-3.068755;3910.3;2020-01-28-05-29-48
37.281416;-3.068769;3910.3;2020-01-28-05-29-52
37.281437;-3.068797;3910.4;2020-01-28-05-29-56
37.281461;-3.068814;3910.5;2020-01-28-05-30-02
37.281498;-3.068829;3910.6;2020-01-28-05-30-10
37.281522;-3.068845;3910.7;2020-01-28-05-30-16
37.281549;-3.068864;3910.8;2020-01-28-05-30-23
37.281574;-3.068876;3911;2020-01-28-05-30-31
37.281595;-3.068898;3911.2;2020-01-28-05-30-38
37.281623;-3.068907;3911.6;2020-01-28-05-30-44
37.281651;-3.068921;3912.1;2020-01-28-05-30-51
37.281682;-3.068934;3912.6;2020-01-28-05-30-56
37.281711;-3.068932;3913;2020-01-28-05-31-02
37.281735;-3.068946;3913.5;2020-01-28-05-31-08
37.281747;-3.068971;3913.9;2020-01-28-05-31-13
37.281769;-3.068989;3914.4;2020-01-28-05-31-24
37.281797;-3.068992;3915;2020-01-28-05-31-32
37.281829;-3.069003;3915.7;2020-01-28-05-31-39
37.28186;-3.06901;3916.3;2020-01-28-05-31-44
37.281886;-3.069018;3916.7;2020-01-28-05-31-49
37.281915;-3.069029;3917.2;2020-01-28-05-31-56
37.281935;-3.06905;3917.6;2020-01-28-05-32-02
37.28196;-3.069066;3918;2020-01-28-05-32-07
37.281985;-3.069087;3918.4;2020-01-28-05-32-12
37.282004;-3.06911;3918.7;2020-01-28-05-32-15
37.282028;-3.069124;3919;2020-01-28-05-32-20
37.282047;-3.06915;3919.4;2020-01-28-05-32-27
37.282073;-3.069168;3919.8;2020-01-28-05-32-33
37.282102;-3.069177;3920.1;2020-01-28-05-32-38
37.282129;-3.069177;3920.5;2020-01-28-05-32-42
37.282159;-3.069173;3920.9;2020-01-28-05-32-48
37.282189;-3.069185;3921.3;2020-01-28-05-32-53
37.282225;-3.069187;3921.8;2020-01-28-05-33-00
37.282255;-3.069191;3922.3;2020-01-28-05-33-07
37.282284;-3.069187;3922.8;2020-01-28-05-33-12
37.282319;-3.069182;3923;2020-01-28-05-33-19
37.28235;-3.069188;3923.3;2020-01-28-05-33-25
37.282377;-3.069199;3923.5;2020-01-28-05-33-31
37.282393;-3.069222;3923.7;2020-01-28-05-33-36
37.282423;-3.069228;3923.9;2020-01-28-05-33-41
37.282451;-3.069215;3924.2;2020-01-28-05-33-47
37.282479;-3.069203;3924.4;2020-01-28-05-33-53
37.282509;-3.069211;3925.2;2020-01-28-05-34-00
37.282541;-3.069216;3925.4;2020-01-28-05-34-05
37.282572;-3.069217;3925.5;2020-01-28-05-34-10
37.282605;-3.069212;3925.4;2020-01-28-05-34-15
37.282639;-3.06922;3925.3;2020-01-28-05-34-19
37.282665;-3.069233;3925.4;2020-01-28-05-34-23
37.282695;-3.069238;3925.5;2020-01-28-05-34-27
37.282734;-3.069245;3925.6;2020-01-28-05-34-32
37.282765;-3.069254;3925.8;2020-01-28-05-34-35
37.282799;-3.06927;3926;2020-01-28-05-34-40
37.28283;-3.069277;3926.2;2020-01-28-05-34-44
37.28286;-3.06927;3926.4;2020-01-28-05-34-48
37.282894;-3.069264;3926.5;2020-01-28-05-34-54
37.282923;-3.069259;3926.7;2020-01-28-05-34-57
37.282958;-3.069255;3926.9;2020-01-28-05-35-03
37.28299;-3.069253;3927.5;2020-01-28-05-35-07
37.283022;-3.069246;3928.1;2020-01-28-05-35-12
37.28305;-3.069238;3928.6;2020-01-28-05-35-16
37.283076;-3.069228;3928.8;2020-01-28-05-35-20
37.283103;-3.069214;3928.9;2020-01-28-05-35-24
37.283127;-3.069194;3929.2;2020-01-28-05-35-29
37.283158;-3.069177;3929.9;2020-01-28-05-35-35
37.283191;-3.069167;3930.6;2020-01-28-05-35-39
37.283222;-3.069162;3930.8;2020-01-28-05-35-45
37.283258;-3.069167;3931;2020-01-28-05-35-49
37.283299;-3.069171;3931.4;2020-01-28-05-35-54
37.283329;-3.069168;3931.9;2020-01-28-05-35-58
37.283364;-3.069167;3932.4;2020-01-28-05-36-02
37.283397;-3.069171;3932.5;2020-01-28-05-36-06
37.283435;-3.069165;3932.6;2020-01-28-05-36-10
37.283467;-3.06916;3932.6;2020-01-28-05-36-15
37.283506;-3.069169;3932.5;2020-01-28-05-36-20
37.283536;-3.069176;3932.5;2020-01-28-05-36-24
37.283566;-3.069181;3932.5;2020-01-28-05-36-28
37.2836;-3.069183;3931.9;2020-01-28-05-36-32
37.283638;-3.069189;3931.4;2020-01-28-05-36-37
37.283661;-3.069204;3931.3;2020-01-28-05-36-40
37.283697;-3.069211;3931.3;2020-01-28-05-36-46
37.283726;-3.069217;3931.3;2020-01-28-05-36-50
37.283741;-3.069251;3931.4;2020-01-28-05-36-57
37.283771;-3.069273;3931.5;2020-01-28-05-37-02
37.283803;-3.069274;3931.7;2020-01-28-05-37-06
37.283832;-3.069268;3931.9;2020-01-28-05-37-09
37.283863;-3.069252;3932.2;2020-01-28-05-37-13
37.283893;-3.069255;3932.5;2020-01-28-05-37-18
37.283921;-3.069253;3933.1;2020-01-28-05-37-26
37.283951;-3.069241;3934;2020-01-28-05-37-33
37.283974;-3.069221;3934.7;2020-01-28-05-37-38
37.284004;-3.0692;3935.4;2020-01-28-05-37-43
37.284004;-3.069227;3935.8;2020-01-28-05-38-11
37.284023;-3.069246;3936.1;2020-01-28-05-38-25
37.284049;-3.06927;3936.5;2020-01-28-05-38-39
37.284059;-3.0693;3936.7;2020-01-28-05-38-50
37.284088;-3.069304;3936.8;2020-01-28-05-38-54
37.284124;-3.069305;3936.8;2020-01-28-05-39-02
37.284155;-3.06932;3937;2020-01-28-05-39-09
37.284173;-3.069341;3937.2;2020-01-28-05-39-13
37.284203;-3.069347;3937.5;2020-01-28-05-39-18
37.284231;-3.069348;3937.8;2020-01-28-05-39-23
37.284265;-3.069345;3937.8;2020-01-28-05-39-30
37.284295;-3.069342;3938.2;2020-01-28-05-39-36
37.284321;-3.069333;3938.8;2020-01-28-05-39-42
37.284349;-3.069329;3939.3;2020-01-28-05-39-49
37.284377;-3.069323;3939.3;2020-01-28-05-39-59
37.284403;-3.069314;3939.4;2020-01-28-05-40-14
37.284431;-3.069322;3939.2;2020-01-28-05-40-25
37.28446;-3.069313;3939.1;2020-01-28-05-40-34
37.28449;-3.069316;3939.1;2020-01-28-05-40-41
37.284516;-3.069305;3939.1;2020-01-28-05-40-49
37.284543;-3.069288;3939.2;2020-01-28-05-40-56
37.284575;-3.069287;3939.5;2020-01-28-05-41-01
37.284596;-3.06927;3939.7;2020-01-28-05-41-13
37.284618;-3.06925;3940;2020-01-28-05-41-20
37.284639;-3.069231;3941;2020-01-28-05-41-29
37.284665;-3.069223;3942;2020-01-28-05-41-38
37.284692;-3.069235;3943.1;2020-01-28-05-41-44
37.284724;-3.069232;3944.7;2020-01-28-05-41-54
37.284752;-3.069224;3946.1;2020-01-28-05-42-05
37.284779;-3.069209;3947.6;2020-01-28-05-42-13
37.284813;-3.069208;3949.4;2020-01-28-05-42-22
37.28485;-3.069217;3951.2;2020-01-28-05-42-29
37.28488;-3.069196;3952.1;2020-01-28-05-42-43
37.284904;-3.06917;3953;2020-01-28-05-42-49
37.284933;-3.069161;3954;2020-01-28-05-42-56
37.284961;-3.069172;3955.1;2020-01-28-05-43-03
37.284988;-3.069164;3956.7;2020-01-28-05-43-14
37.285013;-3.06915;3958;2020-01-28-05-43-22
37.285039;-3.069164;3958.7;2020-01-28-05-43-30
37.285061;-3.069148;3959.3;2020-01-28-05-43-37
37.285091;-3.069139;3960.1;2020-01-28-05-43-46
37.285122;-3.069149;3961.2;2020-01-28-05-43-53
37.285143;-3.069169;3962.1;2020-01-28-05-43-58
37.285162;-3.069192;3962.3;2020-01-28-05-44-05
37.28519;-3.06921;3962.5;2020-01-28-05-44-13
37.285218;-3.069213;3962.7;2020-01-28-05-44-28
37.285245;-3.069227;3963.2;2020-01-28-05-44-44
37.285249;-3.06926;3963.8;2020-01-28-05-44-58
37.285271;-3.069278;3964.5;2020-01-28-05-45-06
37.285303;-3.069297;3965.4;2020-01-28-05-45-14
37.285324;-3.069314;3966;2020-01-28-05-45-20
37.285349;-3.069336;3966.5;2020-01-28-05-45-25
37.285377;-3.069351;3967;2020-01-28-05-45-32
37.285396;-3.069377;3967.3;2020-01-28-05-45-38
37.285423;-3.069384;3967;2020-01-28-05-45-42
37.285451;-3.069392;3966.9;2020-01-28-05-45-50
37.285479;-3.069403;3967.1;2020-01-28-05-45-59
37.285513;-3.06941;3967.3;2020-01-28-05-46-06
37.285537;-3.069424;3967.5;2020-01-28-05-46-11
37.285566;-3.06942;3967.6;2020-01-28-05-46-16
37.285595;-3.069405;3967.3;2020-01-28-05-46-23
37.285622;-3.069401;3967;2020-01-28-05-46-29
37.285652;-3.069394;3967.3;2020-01-28-05-46-33
37.285687;-3.069392;3967.7;2020-01-28-05-46-39
37.285716;-3.069377;3968.1;2020-01-28-05-46-46
37.285747;-3.069374;3968.4;2020-01-28-05-46-52
37.285775;-3.069374;3968.6;2020-01-28-05-46-56
37.285804;-3.069364;3968.5;2020-01-28-05-47-05
37.285833;-3.069353;3968.5;2020-01-28-05-47-14
37.285864;-3.069357;3968.7;2020-01-28-05-47-19
37.285893;-3.06936;3968.9;2020-01-28-05-47-24
37.285923;-3.069363;3969.3;2020-01-28-05-47-29
37.28595;-3.069358;3969.9;2020-01-28-05-47-34
37.285975;-3.069342;3970.6;2020-01-28-05-47-41
37.285997;-3.069359;3970.9;2020-01-28-05-53-14
37.286015;-3.069385;3971.2;2020-01-28-05-54-27
37.286043;-3.069397;3971.5;2020-01-28-05-54-33
37.286079;-3.069405;3972.2;2020-01-28-05-54-38
37.286106;-3.069411;3972.7;2020-01-28-05-54-43
37.286138;-3.069409;3973.3;2020-01-28-05-54-46
37.28617;-3.069407;3974;2020-01-28-05-54-50
37.286198;-3.069403;3974.5;2020-01-28-05-54-55
37.286226;-3.069403;3975.1;2020-01-28-05-55-01
37.286257;-3.069395;3975.6;2020-01-28-05-55-11
37.286286;-3.069389;3976.2;2020-01-28-05-55-16
37.28631;-3.069369;3976.6;2020-01-28-05-55-24
37.286335;-3.069358;3976.9;2020-01-28-05-55-29
37.28637;-3.069342;3977.3;2020-01-28-05-55-35
37.286396;-3.069333;3977.5;2020-01-28-05-55-40
37.286423;-3.069326;3977.6;2020-01-28-05-55-45
37.28645;-3.069316;3977.7;2020-01-28-05-55-52
37.286479;-3.069309;3977.8;2020-01-28-05-55-58
37.286509;-3.069314;3977.8;2020-01-28-05-56-06
37.286537;-3.069311;3977.9;2020-01-28-05-56-11
37.286569;-3.069302;3978;2020-01-28-05-56-17
37.2866;-3.069305;3978.1;2020-01-28-05-56-23
37.286626;-3.069315;3978.2;2020-01-28-05-56-28
37.286655;-3.069312;3978.3;2020-01-28-05-56-36
37.286682;-3.069315;3978.6;2020-01-28-05-56-43
37.28671;-3.069321;3978.8;2020-01-28-05-56-49
37.286741;-3.069316;3979.1;2020-01-28-05-56-55
37.286774;-3.069298;3979.6;2020-01-28-05-57-04
37.286807;-3.069294;3980.1;2020-01-28-05-57-12
37.286836;-3.069293;3980.5;2020-01-28-05-57-18
37.286867;-3.069289;3980.9;2020-01-28-05-57-26
37.286896;-3.069279;3981.3;2020-01-28-05-57-33
37.286925;-3.069277;3981.9;2020-01-28-05-57-40
37.286951;-3.069295;3982.5;2020-01-28-05-57-47
37.286978;-3.069304;3983;2020-01-28-05-57-54
37.286993;-3.069281;3983.8;2020-01-28-05-58-02
37.287024;-3.069278;3984.6;2020-01-28-05-58-11
37.287056;-3.069284;3985.6;2020-01-28-05-58-19
37.287083;-3.069285;3986.6;2020-01-28-05-58-25
37.287105;-3.069268;3987.7;2020-01-28-05-58-31
37.287129;-3.069255;3988.6;2020-01-28-05-58-38
37.287157;-3.069252;3989.2;2020-01-28-05-58-45
37.287185;-3.069249;3989.8;2020-01-28-05-58-50
37.287213;-3.069238;3990.6;2020-01-28-05-58-58
37.287241;-3.069237;3991.5;2020-01-28-05-59-03
37.287267;-3.069226;3992.5;2020-01-28-05-59-10
37.287296;-3.069216;3993.4;2020-01-28-05-59-19
37.287326;-3.069222;3994.3;2020-01-28-05-59-27
37.287364;-3.069212;3995.3;2020-01-28-05-59-35
37.28739;-3.069201;3995.7;2020-01-28-05-59-41
37.287419;-3.069203;3996.1;2020-01-28-05-59-49
37.287458;-3.069207;3997.3;2020-01-28-05-59-56
37.287487;-3.069192;3998.5;2020-01-28-06-00-03
37.287517;-3.069189;3999.6;2020-01-28-06-00-14
37.287546;-3.069191;4000.6;2020-01-28-06-00-20
37.287574;-3.069181;4001.6;2020-01-28-06-00-27
37.287603;-3.069179;4002.5;2020-01-28-06-00-36
37.28763;-3.069195;4003.5;2020-01-28-06-00-43
37.287662;-3.06919;4004.7;2020-01-28-06-00-49
37.287692;-3.06919;4005.9;2020-01-28-06-01-01
37.287722;-3.069191;4007;2020-01-28-06-01-09
37.287748;-3.069182;4007.8;2020-01-28-06-01-19
37.28778;-3.069172;4008.5;2020-01-28-06-01-25
37.287808;-3.069164;4009.2;2020-01-28-06-01-32
37.287837;-3.069148;4010.1;2020-01-28-06-01-44
37.287867;-3.069134;4010.9;2020-01-28-06-01-50
37.287893;-3.069123;4011.7;2020-01-28-06-01-59
37.287924;-3.069123;4012.2;2020-01-28-06-02-06
37.287955;-3.069124;4012.7;2020-01-28-06-02-14
37.287983;-3.069116;4013.2;2020-01-28-06-02-21
37.288011;-3.069109;4014.1;2020-01-28-06-02-31
37.28804;-3.069118;4015.1;2020-01-28-06-02-40
37.288068;-3.069134;4015.8;2020-01-28-06-02-48
37.288096;-3.069149;4016.3;2020-01-28-06-02-54
37.288126;-3.069142;4016.8;2020-01-28-06-03-00
37.288148;-3.069121;4017.7;2020-01-28-06-03-11
37.288174;-3.069113;4018.6;2020-01-28-06-03-20
37.2882;-3.069102;4019.4;2020-01-28-06-03-27
37.288227;-3.069094;4019.8;2020-01-28-06-03-35
37.288252;-3.069078;4020.3;2020-01-28-06-03-44
37.288273;-3.069055;4020.9;2020-01-28-06-03-53
37.288292;-3.069034;4021.7;2020-01-28-06-04-00
37.288319;-3.069027;4022.4;2020-01-28-06-04-07
37.288347;-3.069035;4023.2;2020-01-28-06-04-13
37.288371;-3.069021;4023.9;2020-01-28-06-04-24
37.288399;-3.069006;4024.9;2020-01-28-06-04-33
37.288426;-3.069001;4025.8;2020-01-28-06-04-38
37.288453;-3.069011;4026.8;2020-01-28-06-04-43
37.288488;-3.069004;4028;2020-01-28-06-04-51
37.288518;-3.069002;4028.9;2020-01-28-06-04-58
37.288545;-3.069011;4029.8;2020-01-28-06-05-05
37.288575;-3.069006;4030.5;2020-01-28-06-05-15
37.288603;-3.069011;4031.2;2020-01-28-06-05-22
37.288632;-3.069006;4031.8;2020-01-28-06-05-30
37.288661;-3.069017;4032.3;2020-01-28-06-05-37
37.288688;-3.069;4032.6;2020-01-28-06-05-45
37.288712;-3.068986;4032.9;2020-01-28-06-05-52
37.288739;-3.068981;4033.3;2020-01-28-06-06-00
37.288764;-3.068969;4033.8;2020-01-28-06-06-09
37.288791;-3.068974;4034.3;2020-01-28-06-06-14
37.288813;-3.068956;4034.5;2020-01-28-06-06-24
37.288841;-3.06895;4034.5;2020-01-28-06-06-31
37.28887;-3.068949;4034.5;2020-01-28-06-06-40
37.288906;-3.068943;4034.8;2020-01-28-06-06-51
37.288936;-3.068931;4035.1;2020-01-28-06-06-57
37.288965;-3.068928;4035.5;2020-01-28-06-07-04
37.288994;-3.068919;4036;2020-01-28-06-07-13
37.289025;-3.068915;4036.6;2020-01-28-06-07-20
37.289055;-3.068917;4037;2020-01-28-06-07-32
37.289087;-3.068916;4037.4;2020-01-28-06-07-41
37.289122;-3.068907;4038.3;2020-01-28-06-07-48
37.289149;-3.068903;4039.2;2020-01-28-06-07-55
37.28918;-3.068904;4040.3;2020-01-28-06-08-03
37.289212;-3.0689;4041.8;2020-01-28-06-08-13
37.289241;-3.068906;4043.1;2020-01-28-06-08-19
37.289267;-3.068919;4044.4;2020-01-28-06-08-27
37.289301;-3.068925;4045.9;2020-01-28-06-08-37
37.289332;-3.068925;4047.2;2020-01-28-06-08-43
37.289361;-3.06892;4048.1;2020-01-28-06-08-50
37.289388;-3.068914;4048.9;2020-01-28-06-08-59
37.289413;-3.0689;4049.8;2020-01-28-06-09-09
37.289438;-3.068891;4050.8;2020-01-28-06-09-16
37.289468;-3.068888;4052;2020-01-28-06-09-22
37.289494;-3.068878;4053.1;2020-01-28-06-09-30
37.289526;-3.068882;4054.3;2020-01-28-06-09-36
37.289556;-3.068888;4055.3;2020-01-28-06-09-42
37.289583;-3.068886;4056.2;2020-01-28-06-09-47
37.289616;-3.068886;4056.9;2020-01-28-06-09-53
37.289646;-3.068892;4057.3;2020-01-28-06-09-59
37.289668;-3.068911;4057.7;2020-01-28-06-10-06
37.289686;-3.068935;4058;2020-01-28-06-10-13
37.289719;-3.068949;4058.3;2020-01-28-06-10-21
